selling_price,km_driven,fuel,seller_type,transmission,owner
819999,120000,Diesel,Individual,Manual,Second Owner
163000,100000,Petrol,Individual,Manual,Second Owner
350000,100000,Diesel,Individual,Manual,Second Owner
75000,100000,Petrol,Individual,Manual,Second Owner
180000,60000,Petrol,Individual,Manual,Second Owner
675000,30000,Diesel,Individual,Manual,First Owner
400000,170000,Diesel,Individual,Manual,First Owner
434999,100000,Diesel,Individual,Manual,Second Owner
100000,110000,Petrol,Individual,Manual,Second Owner
419000,170000,Diesel,Individual,Manual,Second Owner
200000,100000,Petrol,Individual,Manual,First Owner
400000,35000,Diesel,Individual,Manual,First Owner
790000,40000,Diesel,Individual,Manual,Second Owner
500000,90000,Diesel,Individual,Manual,Second Owner
275000,120000,Diesel,Individual,Manual,Second Owner
450000,120000,Diesel,Individual,Manual,Second Owner
1400000,25000,Diesel,Dealer,Manual,First Owner
800000,15000,Diesel,Individual,Manual,First Owner
315000,41000,Petrol,Dealer,Manual,First Owner
700000,16000,Petrol,Individual,Manual,First Owner
585000,51000,Diesel,Dealer,Manual,First Owner
350000,30000,Petrol,Individual,Manual,First Owner
495000,80000,Diesel,Dealer,Manual,First Owner
500000,50000,Petrol,Individual,Manual,First Owner
345000,44000,Petrol,Dealer,Manual,First Owner
500000,10000,Petrol,Individual,Manual,First Owner
360000,33000,Petrol,Dealer,Manual,First Owner
210000,25000,Petrol,Individual,Manual,First Owner
220000,66000,Petrol,Dealer,Manual,First Owner
250000,48000,Petrol,Individual,Manual,First Owner
990000,146000,Diesel,Dealer,Manual,First Owner
220000,100000,Diesel,Individual,Manual,Fourth & Above Owner
1800000,50000,Diesel,Individual,Automatic,Second Owner
530000,50000,Petrol,Individual,Manual,First Owner
575000,50000,Diesel,Individual,Manual,First Owner
400000,99000,Diesel,Dealer,Manual,First Owner
680000,50000,Diesel,Individual,Manual,First Owner
1000000,80000,Diesel,Individual,Automatic,First Owner
260000,45000,Petrol,Individual,Manual,Second Owner
150000,50000,Petrol,Individual,Manual,Second Owner
180000,70000,Petrol,Individual,Manual,Third Owner
346000,37516,Diesel,Individual,Manual,First Owner
450000,20000,Diesel,Individual,Manual,First Owner
500000,5000,Petrol,Individual,Manual,First Owner
700000,8000,Diesel,Individual,Manual,First Owner
280000,25880,Petrol,Individual,Manual,First Owner
475000,10000,Petrol,Individual,Automatic,First Owner
300000,50000,Diesel,Individual,Manual,First Owner
200999,40000,Petrol,Individual,Manual,First Owner
200000,100000,Diesel,Individual,Manual,Third Owner
210000,80000,Petrol,Individual,Manual,Second Owner
160000,110000,Diesel,Individual,Manual,First Owner
175000,136000,Diesel,Individual,Manual,Second Owner
320000,80000,Diesel,Individual,Manual,First Owner
110000,50000,Petrol,Individual,Manual,Second Owner
300000,30000,Petrol,Individual,Manual,First Owner
700000,10000,Petrol,Individual,Manual,First Owner
135000,90000,Diesel,Individual,Manual,Fourth & Above Owner
500000,110000,Diesel,Individual,Manual,First Owner
550000,120000,Diesel,Individual,Manual,Second Owner
1050000,90000,Diesel,Individual,Manual,Third Owner
500000,20000,Petrol,Individual,Manual,First Owner
180000,90000,Diesel,Individual,Manual,Second Owner
170000,50000,Petrol,Individual,Manual,Second Owner
484999,9000,Petrol,Individual,Manual,First Owner
150000,70000,Petrol,Individual,Manual,Second Owner
380000,25000,Petrol,Individual,Manual,First Owner
480000,10000,Petrol,Individual,Manual,First Owner
135000,90000,Diesel,Individual,Manual,Fourth & Above Owner
290000,60000,Diesel,Individual,Manual,Second Owner
350000,70000,Petrol,Individual,Manual,First Owner
110000,25000,Petrol,Individual,Manual,First Owner
70000,80000,Petrol,Individual,Manual,Third Owner
300000,70000,Petrol,Individual,Automatic,Third Owner
180000,60000,Petrol,Individual,Manual,First Owner
300000,20000,Petrol,Individual,Manual,First Owner
509000,60000,Petrol,Individual,Manual,First Owner
650000,80000,Diesel,Individual,Manual,First Owner
450000,70000,Diesel,Individual,Manual,Third Owner
170000,2020,Diesel,Individual,Manual,Second Owner
210000,100000,Diesel,Individual,Manual,Second Owner
360000,80000,Diesel,Individual,Manual,Second Owner
495000,120000,Diesel,Individual,Manual,Second Owner
105000,100000,Petrol,Individual,Manual,Third Owner
270000,60000,Petrol,Individual,Manual,Third Owner
130000,110000,Petrol,Individual,Manual,First Owner
700000,90000,Diesel,Individual,Manual,Second Owner
400000,40000,Diesel,Individual,Manual,First Owner
250000,60000,Petrol,Individual,Manual,Second Owner
325000,94000,Diesel,Individual,Manual,Second Owner
69000,100000,Petrol,Individual,Manual,First Owner
1380000,25000,Diesel,Individual,Manual,First Owner
90000,90000,Petrol,Individual,Manual,First Owner
1000000,40000,Diesel,Individual,Manual,First Owner
145000,90000,CNG,Individual,Manual,Second Owner
250000,1100,Petrol,Individual,Manual,Fourth & Above Owner
256000,70000,Diesel,Individual,Manual,Third Owner
70000,120000,Diesel,Individual,Manual,First Owner
50000,88500,Petrol,Individual,Manual,Fourth & Above Owner
240000,70000,Petrol,Individual,Manual,Second Owner
97000,128000,Petrol,Individual,Manual,First Owner
130000,120000,Diesel,Individual,Manual,First Owner
199000,52536,Petrol,Individual,Manual,First Owner
125000,70000,Petrol,Individual,Automatic,First Owner
420000,60000,Diesel,Individual,Manual,First Owner
525000,110000,Diesel,Individual,Manual,First Owner
125000,85000,Petrol,Individual,Manual,First Owner
325000,135000,Diesel,Individual,Manual,First Owner
330000,86000,Diesel,Individual,Manual,Fourth & Above Owner
110000,50000,Petrol,Individual,Manual,First Owner
450000,1950,Petrol,Individual,Manual,First Owner
85000,118400,Petrol,Individual,Manual,First Owner
229999,70000,Petrol,Individual,Manual,Second Owner
250000,60000,Petrol,Individual,Manual,Second Owner
650000,68000,Diesel,Individual,Manual,First Owner
600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
650000,6480,Petrol,Trustmark Dealer,Manual,First Owner
750000,32077,Diesel,Trustmark Dealer,Manual,First Owner
850000,19107,Petrol,Trustmark Dealer,Manual,First Owner
315000,18469,Petrol,Trustmark Dealer,Manual,First Owner
415000,28217,Petrol,Trustmark Dealer,Manual,First Owner
640000,72787,Diesel,Trustmark Dealer,Manual,First Owner
780000,31063,Petrol,Trustmark Dealer,Manual,First Owner
2595000,79641,Diesel,Trustmark Dealer,Automatic,First Owner
850000,58692,Diesel,Trustmark Dealer,Manual,First Owner
900000,54784,Diesel,Trustmark Dealer,Manual,First Owner
1150000,64156,Petrol,Trustmark Dealer,Manual,First Owner
75000,54000,Petrol,Individual,Manual,First Owner
215000,97000,Diesel,Individual,Manual,First Owner
130000,120000,Petrol,Individual,Automatic,Second Owner
400000,16000,Petrol,Individual,Automatic,First Owner
550000,60000,Petrol,Individual,Automatic,First Owner
245000,52000,Petrol,Dealer,Manual,First Owner
320000,110000,Diesel,Individual,Manual,Fourth & Above Owner
730000,60000,Diesel,Individual,Automatic,Second Owner
120000,100000,Petrol,Individual,Manual,Third Owner
950000,35000,Petrol,Individual,Manual,First Owner
350000,48000,Petrol,Individual,Manual,Third Owner
100000,20000,Petrol,Individual,Manual,Second Owner
350000,30000,Petrol,Individual,Manual,First Owner
80000,40000,Petrol,Individual,Manual,Second Owner
370000,60000,Petrol,Individual,Manual,First Owner
160000,70000,Petrol,Individual,Manual,Second Owner
130000,120000,Diesel,Individual,Manual,First Owner
250000,30000,Petrol,Individual,Manual,First Owner
270000,80000,Diesel,Individual,Manual,Second Owner
2600000,9500,Diesel,Individual,Automatic,First Owner
160000,80000,Petrol,Individual,Manual,First Owner
229999,80000,Petrol,Individual,Manual,First Owner
750000,29000,Diesel,Individual,Manual,First Owner
195000,120000,Diesel,Individual,Manual,First Owner
320000,60000,Petrol,Individual,Manual,First Owner
1100000,20000,Diesel,Individual,Manual,First Owner
270000,22000,Petrol,Individual,Manual,First Owner
300000,50000,Petrol,Individual,Manual,First Owner
200000,50000,Diesel,Individual,Manual,First Owner
120000,81366,Petrol,Individual,Manual,First Owner
95000,110000,Petrol,Individual,Manual,First Owner
400000,100000,Petrol,Individual,Manual,First Owner
229999,300000,Diesel,Individual,Manual,First Owner
430000,20000,Diesel,Individual,Manual,First Owner
300000,90000,Diesel,Individual,Manual,First Owner
350000,70000,Petrol,Individual,Manual,First Owner
450000,120000,Diesel,Individual,Manual,First Owner
200000,53000,Petrol,Individual,Manual,Second Owner
250000,30000,Petrol,Individual,Manual,First Owner
368000,90000,Petrol,Individual,Manual,Second Owner
368000,90000,Petrol,Individual,Manual,Second Owner
650000,244000,Diesel,Individual,Manual,First Owner
150000,120000,Diesel,Individual,Manual,Third Owner
180000,60000,LPG,Individual,Manual,First Owner
525000,15000,Petrol,Individual,Manual,First Owner
350000,150000,Diesel,Individual,Manual,Second Owner
850000,30000,Diesel,Individual,Manual,Second Owner
350000,312000,Diesel,Individual,Manual,Third Owner
75000,54000,Petrol,Individual,Manual,First Owner
160000,67000,Petrol,Individual,Manual,First Owner
500000,40000,Diesel,Individual,Manual,First Owner
130000,100000,Petrol,Individual,Manual,First Owner
350000,100000,Diesel,Individual,Manual,Second Owner
70000,80000,Petrol,Individual,Manual,First Owner
750000,145000,Diesel,Individual,Manual,Second Owner
450000,53000,Diesel,Individual,Manual,First Owner
430000,73000,Diesel,Individual,Manual,Third Owner
260000,90000,Diesel,Individual,Manual,Third Owner
370000,80000,Diesel,Individual,Manual,Third Owner
229999,100000,CNG,Individual,Manual,First Owner
140000,90000,Diesel,Individual,Manual,Third Owner
700000,200000,Diesel,Individual,Manual,First Owner
545000,7300,Petrol,Individual,Manual,First Owner
200000,30000,Petrol,Individual,Manual,First Owner
500000,120000,Diesel,Individual,Manual,First Owner
70000,90000,Petrol,Individual,Manual,Second Owner
580000,25000,Diesel,Individual,Manual,Third Owner
160000,70000,CNG,Individual,Manual,Second Owner
450000,6000,Petrol,Individual,Manual,First Owner
160000,36000,Petrol,Individual,Manual,First Owner
760000,49000,Diesel,Individual,Manual,First Owner
300000,22000,Petrol,Individual,Manual,First Owner
50000,35000,LPG,Individual,Manual,Second Owner
800000,24000,Diesel,Individual,Manual,First Owner
680000,20000,Diesel,Individual,Manual,First Owner
85000,50000,LPG,Individual,Manual,Second Owner
1300000,70000,Diesel,Individual,Manual,First Owner
500000,60000,Petrol,Individual,Manual,First Owner
3500000,35000,Diesel,Individual,Automatic,First Owner
145000,60000,Petrol,Individual,Manual,First Owner
300000,60000,Diesel,Individual,Manual,First Owner
600000,60000,Diesel,Individual,Manual,Second Owner
400000,70000,Petrol,Individual,Manual,Second Owner
130000,135000,Petrol,Individual,Manual,Second Owner
45000,72539,Petrol,Individual,Manual,Second Owner
641000,25000,Petrol,Individual,Manual,First Owner
650000,50000,Diesel,Individual,Manual,First Owner
784000,101,Diesel,Dealer,Manual,Test Drive Car
635000,101,Petrol,Dealer,Manual,Test Drive Car
1000000,101,Diesel,Dealer,Manual,Test Drive Car
495000,52328,Diesel,Dealer,Manual,First Owner
324000,30000,Petrol,Individual,Manual,First Owner
2100000,91505,Diesel,Dealer,Automatic,First Owner
200000,35000,Petrol,Individual,Manual,First Owner
320000,60000,Diesel,Individual,Manual,First Owner
300000,20500,Petrol,Individual,Manual,First Owner
180000,200000,Diesel,Individual,Manual,First Owner
500000,154000,Diesel,Individual,Manual,Third Owner
305000,120000,Petrol,Individual,Manual,Second Owner
125000,50000,Petrol,Individual,Manual,Fourth & Above Owner
800000,135000,Diesel,Individual,Manual,First Owner
420000,100000,Diesel,Individual,Manual,First Owner
875000,40000,Diesel,Individual,Manual,First Owner
580000,70000,Diesel,Individual,Manual,First Owner
350000,133000,Diesel,Individual,Manual,Second Owner
120000,110000,Petrol,Individual,Manual,Second Owner
150000,180000,Diesel,Individual,Manual,Third Owner
650000,120000,Diesel,Individual,Manual,First Owner
225000,80000,Petrol,Individual,Manual,Second Owner
400000,15000,Petrol,Individual,Automatic,First Owner
250000,70000,Petrol,Individual,Manual,First Owner
120000,41723,Petrol,Individual,Manual,Second Owner
250000,70000,Petrol,Individual,Manual,First Owner
175000,20000,Petrol,Individual,Manual,Second Owner
450000,1000,Diesel,Dealer,Manual,Second Owner
590000,26350,Diesel,Dealer,Manual,First Owner
225000,68745,Diesel,Dealer,Manual,First Owner
900000,47000,Diesel,Individual,Manual,First Owner
375000,27289,Petrol,Dealer,Automatic,First Owner
320000,24662,Petrol,Dealer,Manual,First Owner
525000,37000,Diesel,Dealer,Manual,First Owner
650000,28245,Diesel,Dealer,Manual,First Owner
575000,27005,Diesel,Dealer,Manual,First Owner
355000,39227,Petrol,Dealer,Manual,First Owner
470000,31367,Diesel,Dealer,Manual,First Owner
221000,35008,Petrol,Dealer,Manual,First Owner
195000,27005,Petrol,Dealer,Manual,First Owner
90000,100005,Petrol,Dealer,Manual,Second Owner
580000,45264,Diesel,Dealer,Manual,First Owner
325000,39093,Petrol,Dealer,Manual,First Owner
495000,45241,Petrol,Dealer,Manual,First Owner
290000,12000,Petrol,Dealer,Manual,First Owner
375000,2769,Petrol,Dealer,Manual,First Owner
211000,43128,Diesel,Dealer,Manual,First Owner
270000,110000,Petrol,Individual,Manual,Second Owner
70000,50000,Petrol,Individual,Manual,Second Owner
225000,60000,Petrol,Individual,Manual,Second Owner
420000,70000,Diesel,Individual,Manual,Third Owner
280000,22255,Petrol,Individual,Manual,First Owner
400000,59213,Petrol,Individual,Manual,First Owner
850000,55000,Diesel,Individual,Manual,First Owner
550000,80000,Diesel,Individual,Manual,First Owner
550000,80000,Diesel,Individual,Manual,First Owner
1000000,40000,Diesel,Individual,Manual,First Owner
350000,170000,Diesel,Individual,Manual,First Owner
350000,170000,Diesel,Individual,Manual,Second Owner
170000,70000,Petrol,Individual,Manual,Third Owner
828999,1010,Petrol,Dealer,Manual,Test Drive Car
1119000,1010,Petrol,Dealer,Manual,Test Drive Car
746000,1111,Petrol,Dealer,Manual,Test Drive Car
1030000,1010,Petrol,Dealer,Manual,Test Drive Car
1334000,1010,Diesel,Dealer,Manual,Test Drive Car
811999,1010,Petrol,Dealer,Manual,Test Drive Car
1331000,1010,Diesel,Dealer,Manual,Test Drive Car
852000,1010,Petrol,Dealer,Manual,Test Drive Car
45000,120000,Diesel,Individual,Manual,Second Owner
430000,70000,Diesel,Individual,Manual,Third Owner
140000,60000,Diesel,Individual,Manual,Second Owner
830000,70000,Diesel,Individual,Manual,First Owner
409999,110000,Diesel,Individual,Manual,Second Owner
190000,80000,Diesel,Individual,Manual,Third Owner
200000,80000,Petrol,Individual,Manual,Second Owner
120000,110000,Petrol,Individual,Manual,Second Owner
850000,50000,Diesel,Individual,Manual,First Owner
95000,115000,Diesel,Individual,Manual,Fourth & Above Owner
213000,80000,Petrol,Individual,Manual,First Owner
660000,25000,Diesel,Individual,Manual,First Owner
415000,48965,Petrol,Dealer,Manual,First Owner
1100000,5166,Petrol,Dealer,Manual,Test Drive Car
650000,76290,Diesel,Dealer,Manual,First Owner
969999,70000,Diesel,Individual,Automatic,Second Owner
1250000,35000,Diesel,Individual,Manual,First Owner
715000,25000,Diesel,Individual,Automatic,First Owner
715000,25000,Diesel,Individual,Automatic,First Owner
565000,47000,Diesel,Dealer,Manual,First Owner
615000,45766,Diesel,Individual,Manual,Second Owner
199000,78771,Diesel,Dealer,Manual,Second Owner
325000,79357,Diesel,Dealer,Manual,First Owner
409999,28000,Diesel,Individual,Manual,First Owner
500000,72000,Diesel,Dealer,Automatic,Second Owner
225000,76736,Diesel,Dealer,Manual,Second Owner
135000,70000,Petrol,Individual,Manual,Second Owner
750000,80000,Diesel,Individual,Automatic,Second Owner
155000,60000,LPG,Individual,Manual,Second Owner
335000,77000,Diesel,Dealer,Manual,Third Owner
114999,92645,Diesel,Dealer,Manual,Fourth & Above Owner
699000,101849,Diesel,Dealer,Manual,Second Owner
110000,120000,Diesel,Individual,Manual,Fourth & Above Owner
300000,80000,Petrol,Individual,Manual,First Owner
700000,70000,Diesel,Individual,Manual,Second Owner
700000,120000,Diesel,Individual,Manual,First Owner
210000,42000,Petrol,Individual,Manual,Third Owner
600000,120000,Diesel,Individual,Manual,Third Owner
180000,155836,Diesel,Individual,Manual,Second Owner
220000,59000,Petrol,Individual,Manual,Second Owner
70000,60000,Petrol,Individual,Manual,First Owner
950000,70000,Diesel,Individual,Manual,Second Owner
800000,20000,Diesel,Individual,Manual,First Owner
700000,120000,Diesel,Individual,Manual,Third Owner
265000,40000,Petrol,Individual,Manual,First Owner
175000,90000,Diesel,Individual,Manual,Third Owner
260000,89000,Diesel,Individual,Manual,Second Owner
950000,80000,Diesel,Individual,Manual,Third Owner
250000,200000,Diesel,Individual,Manual,Fourth & Above Owner
630000,50000,Diesel,Individual,Manual,First Owner
35000,35000,Petrol,Individual,Manual,Third Owner
450000,1000,Diesel,Dealer,Manual,Second Owner
3800000,10000,Diesel,Dealer,Automatic,First Owner
